Company,Faculty,Major,Major Code,Company Address,Latitude,Longitude,Count
ON Semiconductor,FET,Mechanical,KB04,"Lot 122 Senawang Industrial Estate, Seremban, 70450 Negeri Sembilan, Malaysia",2.6814832,101.9773592,1
Omega Fabrication Sdn. Bhd.,FET,Electronics Majoring in Nanotechnology,KB07,"17, Jalan Pk 11, Kawasan Perindustrian Krubong, 75250 Melaka",2.2952742,102.2429454,1
Orca Creation Sdn. Bhd. (formerly HPI Innovation Sdn. Bhd.),FET,Electronics majoring in Robotics & Automation,KB05,"No. 56, Jalan Impian Emas 4, Taman Impian Emas, Skudai, 81300 Johor, Malaysia",1.543734,103.683404,1
Oriental DM Sdn. Bhd.,FET,Mechanical,KB04,"NO. 15, JALAN USJ 1/33, TAMAN SUBANG PERMAI, SUBANG JAYA, 47600, Selangor, Malaysia",3.0489575,101.5998226,1
PEM Consult,FET,Electronics majoring in Robotics & Automation,KB05,"Lot 53 H-2-11, 2nd Floor, Block H, Suria Inanam, Jalan Tuaran By Pass, Menggatal, Kota Kinabalu, 88450 Sabah, Malaysia",6.0017731,116.1300014,1
PMB Aluminium Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Lot 6464, Batu 5 3, 4, Jalan Kapar, Kampung Sementa, Klang, 42100 Selangor, Malaysia",3.1213379,101.4233687,1
PSE Technology Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No 3, Jalan PK 6, taman Perindustrian Krubong,75260 Melaka, Malaysia",2.2915303,102.2403528,2
PSE Technology Sdn. Bhd.,FET,Mechanical,KB04,"No 3, Jalan PK 6, taman Perindustrian Krubong,75260 Melaka, Malaysia",2.2915303,102.2403528,2
Panasonic Appliances Air-Conditioning R&D Malaysia Sdn. Bhd.,FET,Mechanical,KB04,"Lot 2, Persiaran Tengku Ampuan, Section 21, Shah Alam Industrial Site, Shah Alam, 40300 Selangor, Malaysia",3.0602513,101.5457709,1
Panasonic Manufacturing Malaysia Bdh,FET,Mechanical,KB04,"No. 3 Jalan Sesiku 15/2, Shah Alam INd. Sit, 40200 Selangor, Malaysia",3.0625612,101.5141723,1
Papirus Resources,FET,Electronics Majoring in Nanotechnology,KB07,"Jalan Kampung Lombong, Kampung Lombong, 40460 Shah Alam, Selangor",2.9697711,101.559323,1
Pentamaster Equipment Manufacturing Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"749, PERSIARAN CASSIA SELATAN 4, Lebuhraya Bandar Cassia, TAMAN PERINDUSTRIAN BATU KAWAN, 14110 Simpang Ampat, Penang",5.2519657,100.4358264,1
Perkasa Tech Engineering Sdn. Bhd.,FET,Mechanical,KB04,"No. 3, Jalan Riyal U3/38, I-Parc3, Bukit Jelutong,, Shah Alam, 40150 Selangor, Malaysia",3.1100251,101.5576003,1
Perunding ElecMec Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Lot 10417-3-4, Block 11, 46.3 Tabuan Stutong Commercial Centre, Jalan Setia Raja, Kuching, 93350 Sarawak, Malaysia",1.5195121,110.3799463,1
Perunding Sinar,FET,Mechanical,KB04,"18-C, Jalan PB 1, Taman Padang Balang, Batu Berendam, 75350 Melaka, Malaysia",2.2523976,102.2444832,1
Petronas Malaysia LNG (MLNG) Sdn. Bhd.,FET,Electronics Majoring in Nanotechnology,KB07,"Malaysia LNG Sdn. Bhd., Tanjung Kidurong,, PO Box 89, Bintulu, 97007 Sarawak, Malaysia",3.269058,113.066784,1
Petronas Penapisan (Melaka) Sdn. Bhd.,FET,Mechanical,KB04,"Bangunan Pentadbiran, Persiaran Penapisan, 76300 Sungai Udang, Melaka, Malaysia",2.2765875,102.1371751,1
Plexus Manufacturing Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Lot 87, Lebuhraya Kampung Jawa, Bayan Lepas, 11900 Pulau Pinang, Malaysia",5.3136182,100.2975924,1
Prodrones Asia,FET,Mechanical,KB04,"C-G-32 @ 10 Boulevard, PJU6A, Damansara Utama, 47400 Petaling Jaya, Selangor, , 47400 Selangor Darul Ehsan, Malaysia",3.136021,101.6242589,1
Protech Builders Sdn. Bhd,FET,Mechanical,KB04,"No. 22, Jalan IAN 4,Taman Industri Angkasa Nuri, Durian Tunggal, 76100 Melaka, Malaysia",2.2839938,102.255257,2
QB Technology Sdn. Bhd.,FET,Mechanical,KB04,"No. 1, Jalan Firma 3, Kawasan Perindustrian Tebrau 4, Johor Bahru, 81100 Johor, Malaysia",1.5320112,103.7500639,1
QES Mechatronic Sdn. Bhd.,FET,Mechanical,KB04,"No. 2, Jalan Jururancang U1/21, Hicom-Glenmarie Industrial Park,, Shah Alam, 40150 Selangor, Malaysia",3.0893882,101.5649733,1
Rail Systems Engineering Sdn. Bhd. (823418-X),FET,Electronics Majoring in Nanotechnology,KB07,"Block A, Unit 901, Phileo Damansara I, Jalan 16/11, 46350 Petaling Jaya, 46350 Selangor, Malaysia",3.1275345,101.6434224,1
RedTix Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Wotso Level 2, Summer Suites, No. 8, Jalan Cendana, Kg. Baru, 50300 Kuala Lumpur, Malaysia",3.1588322,101.7049087,1
RedTix Sdn. Bhd.,FET,Mechanical,KB04,"Wotso Level 2, Summer Suites, No. 8, Jalan Cendana, Kg. Baru, 50300 Kuala Lumpur, Malaysia",3.1588322,101.7049087,1
Regoms Engineering (M) Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"NO 10-1, Jalan 13/48A, The boulevard Shop Office, Sentul Raya, Sentul Selatan,, 51000 Kuala Lumpur, Malaysia",3.1842602,101.6928376,1
Ringo Technologies Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"272, Jalan Idaman 1/9, Senai Industrial Park,Taman Desa Idaman, Senai, 81400 Johor, Malaysia",1.6293718,103.6798765,1
Robert Bosch (Malaysia) Sdn. Bhd.,FET,Mechanical,KB04,"Free Industrial Zone 1, Bayan Lepas, 11900 Pulau Pinang, Malaysia",5.308987,100.2832409,1
RoboForce PLT,FET,Electronics majoring in Robotics & Automation,KB05,"Taman Cempaka 3, Jalan Belimbing Dalam/Parit Melaka, 76100 Durian Tunggal, Malacca",2.312369,102.2819191,2
Robomatics (Johor) Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No. 12, Jalan Kempas 5/5, Kawasan Perindustrain Kempas, Johor Bahru, 81200 Johor, Malaysia",1.5117403,103.7268803,1
SAM Engineering & Equipment (M) Sdn. Bhd.,FET,Mechanical,KB04,"Plot 103 & 104, Hilir Sungai Keluang Lima, Taman Perindustrian Bayan Lepas 4, 11900 Penang, Malaysia.",5.294464,100.2593272,1
SAM Meerkat (M) Sdn. Bhd.,FET,Mechanical,KB04,"Plot 77, Lintang Bayan Lepas, Bayan Lepas Non-Free Industrial Zone, Phase 4, 11900 Penang, Malaysia.",5.2964551,100.2872473,1
SIME DARBY INDUSTRIAL SDN BHD,FET,Electronics majoring in Robotics & Automation,KB05,"Kompleks Kejuruteraan Tractors, 1, Jalan Puchong, Taman Perindustrian Puchong Utama, 47100 Puchong, Selangor. Selangor, Malaysia",3.0168697,101.61235,1
SRX Global (M) Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Tingkat 4, 12B Jalab Bayu,, Kawasan Perindustrian Hasil,, 81200 Johor, Malaysia",1.5208937,103.738124,1
STEADCOM SDN BHD,FET,Mechanical,KB04,"No.11 & 13, Jalan Puteri 2/6, Bandar Puteri, Puchong, 47100 Selangor, Malaysia",3.023205,101.6177163,1
STH Wire (M) SDN BHD,FET,Mechanical,KB04,"114, Jalan Usaha 10, Ayer Keroh Industrial Estate, 75450 Melaka, Malaysia",2.2562824,102.2920795,1
STMicroelectronics Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Industrial Area, Kawasan Perindustrian Tanjung Agas, 84007 Muar, Johor",2.0582,102.565021,1
STMicroelectronics Sdn. Bhd.,FET,Mechanical,KB04,"Industrial Area, Kawasan Perindustrian Tanjung Agas, 84007 Muar, Johor",2.0582,102.565021,2
Sarawak Energy,FET,Mechanical,KB04,"Sarawak Energy Berhad, Menara Sarawak Energy, No. 1, The Isthmus, Kuching, Sarawak, 93050 Sarawak, Malaysia",1.5591867,110.3995133,1
Scientex Packaging (Ayer Keroh) Berhad,FET,Electronics majoring in Robotics & Automation,KB05,"Kompleks Daibochi Plastic, Lot 3 & 7, Air Keroh Industrial Estate Phase IV, 75450 Melaka, Malaysia",2.2639809,102.2878654,1
Scientex Packaging (Ayer Keroh) Berhad,FET,Mechanical,KB04,"Kompleks Daibochi Plastic, Lot 3 & 7, Air Keroh Industrial Estate Phase IV, 75450 Melaka, Malaysia",2.2639809,102.2878654,1
Seagate International (Johor) Sdn. Bhd.,FET,Mechanical,KB04,"PLO 55, Jalan Persiaran Teknologi, Taman Teknologi Johor, 81400 Senai, 81400 Johor, Malaysia",1.5810913,103.6400966,1
"Sela for Power, Automation and Safety Systems (Sela-PASS)",FET,Mechanical,KB04,"Harth Center, Al Salama District, Abdul Rahman Al-Sudhairi Street,, P. O. Box: 40388, Jeddah 21499 , Saudi Arabia",21.59346,39.1411508,1
Shimano Components (M) Sdn. Bhd.,FET,Mechanical,KB04,"Lot 4550, Lorong A-16, Pekan Nanas, Pontian, 81500 Johor, Malaysia",1.507599,103.512533,1
SkyeChip Sdn Bhd,FET,Electronics Majoring in Nanotechnology,KB07,"1-18-12, Suntech @Penang Cybercity, Lintang Mayang Pasir 1, Bayan Lepas, 11900 Pulau Pinang",5.3258263,100.2867715,1
Smartlink engineering Sdn. Bhd.,FET,Mechanical,KB04,"No. 17 & 19, Jln Sungai Jerluh 32/196, Bukit Kemuning, Sekyen 32, Shah Alam, 40460 Selangor, Malaysia",3.0000923,101.5172932,1
Solana Tec Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"0303, Wisma SP Setia, Indah Walk, 3, Jalan Indah 15/3, Taman Bukit Indah, 81200 Johor Bahru Johor Bahru, Malaysia",1.4834277,103.6622365,1
Solarvest JB,FET,Electronics majoring in Robotics & Automation,KB05,"88-01, Jalan Molek 1/28, Taman Molek, 81100 Johor Bahru, Johor, 81100 Johor, Malaysia",1.5264095,103.7876904,1
Solid Heat (M) Sdn. Bhd.,FET,Mechanical,KB04,"16, Jalan P.M.6, Tmn Perindustrian Merdeka, Batu Berendam, 75350 Melaka, Malaysia",2.2598451,102.2385648,1
Solution A&C Technology Sdn. Bhd.,FET,Electronics Majoring in Nanotechnology,KB07,"PT 13796, Jalan Tekno Usahawan 2, Technology Park Malaysia, 57000 Kuala Lumpur, Federal Territory of Kuala Lumpur.",3.0458091,101.6848927,1
Solutionpack Machinery (M) Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Lot 1661, Jalan Industri Rembia 4, Kawasan Perindustrian Rembia, Mukim Sungai Petai, Alor Gajah, 78000 Melaka, Malaysia",2.3325183,102.2151002,5
Solutionpack Machinery (M) Sdn. Bhd.,FET,Mechanical,KB04,"Lot 1661, Jalan Industri Rembia 4, Kawasan Perindustrian Rembia, Mukim Sungai Petai, Alor Gajah, 78000 Melaka, Malaysia",2.3325183,102.2151002,5
Sony EMCS (Malaysia) Sdn. Bhd.,FET,Mechanical,KB04,"Lot 5, Jalan Kemajuan, Bangi Industrial Estate, Bandar Baru Bangi, 43650 Selangor, Malaysia",2.9362517,101.7624724,1
Southern Acids Industries Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Golconda Estate, Persiaran Hamzah Alang, 10th Miles Off Jalan Kapar,42200 Kapar, 42200 Selangor, Malaysia",3.1382059,101.3867845,1
Stream Environment Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"PT58854, Jalan KPB3, Kawasan Perindustrian Kg Baru Balakong, Seri Kembangan, 43300 Selangor, Malaysia",3.0286582,101.7365394,1
SunPower Malaysia Manufacturing Sdn. Bhd.,FET,Mechanical,KB04,"Melaka World Solar Valley,, Alor Gajah,, 78000 Melaka, Malaysia",2.4472366,102.1821816,3
Surprise Graphic Design,FET,Electronics majoring in Robotics & Automation,KB05,"NO.71, JALAN PM 2, TAMAN PERINDUSTRIAN MERDEKA, BATU BERENDAM, 75350 MELAKA, 75350 MELAKA MELAKA, Malaysia",2.2585423,102.2390788,1
Sustainable Hrvest Sdn Bhd 202001031801 (1388121-X),FET,Electronics Majoring in Nanotechnology,KB07,"19-01, STELLAR SUITES, JALAN PUTERI 4/7, BANDAR PUTERI 47100 PUCHONG, SELANGOR, 47100 Selangor, Malaysia",3.0175519,101.6136529,1
TCT Engineering Sdn. Bhd.,FET,Mechanical,KB04,"No. 734, Jalan Idaman 2/16, Taman Perinducstrian Senai, 81400 Johor, Malaysia",1.6387287,103.6867893,1
TDK Electronics (Malaysia) Sdn. Bhd.,FET,Mechanical,KB04,"No.11, Jalan Firma 3,_x000D_ Tebrau Industrial Estate 4, Johor Bahru, 81100 Johor, Malaysia",1.5355028,103.7513175,2
THOM SHEM Electronic Sales & Service,FET,Mechanical,KB04,"No.16, Jalan Payamas, Taman Payamas, 84900 Tangkak, Johor, Malaysia",2.2776135,102.5466925,1
"TM (Kedah, Alor Setar)",FET,Mechanical,KB04,"TM Alor Setar Selatan, Jalan Lencong Barat, Alor Setar, 05400 Kedah, Malaysia",6.0865257,100.3548608,1
"TM (Melaka, Malim)",FET,Mechanical,KB04,"TM Node Malim, Jalan Malim, 75250 Melaka, Malaysia",2.2201071,102.2378522,1
"TM (Sarawak, Kuching)",FET,Electronics Majoring in Nanotechnology,KB07,"Level 1, Unit 1, TM500, Telekom Malaysia Berhad Were Road, 93000, Kuching",1.5419509,110.3457756,1
"TM (Selangor, Cyberjaya) - TM R&D Sdn. Bhd.",FET,Electronics majoring in Robotics & Automation,KB05,"TM Research & Development, TM Innovation Centre, Lingkaran Teknokrat Timur, Cyberjaya, 63000 Selangor, Malaysia",2.9303968,101.6588072,1
"TM (Selangor, Klang)",FET,Mechanical,KB04,"Tingkat 3, Bangunan Ibusawat TM Bukit Raja, Jalan Meru, Klang, 41050 Selangor, Malaysia",3.087776,101.4452444,1
TSH Contract Manufacturing Sdn. Bhd.,FET,Mechanical,KB04,"44, Jalan Pelepas 4/6, Tanan Perindustrian Tanjung Pelepas, Gelang Patah, 81550 Johor, Malaysia",1.3688239,103.5777006,1
TSM Welding Technology Sdn. Bhd.,FET,Mechanical,KB04,"No. 23, Jalan SKI 3/KU7, Kawasan Industri Hi-Tech, Sungai Kapar Indah, Kapar, 72200 Selangor, Malaysia",3.1040041,101.3848421,1
Tas Tecnic Engineering Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No. 41, Jalan Pendamar 27/90, Taman Alam Megah, 40400 Shah Alam, Selangor",3.0108335,101.5532261,1
Telewiring Electrical Engineering Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No 3&5, Jalan TTC 34, Taman Teknologi Cheng, Cheng, 75260 Melaka, Malaysia",2.2678546,102.2280351,1
Testhub Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No. 8698 (Lot 6296), Zon Perindustrian Bebas, 75350 Batu Berendam, Melaka",2.2305015,102.2567926,2
Testhub Sdn. Bhd.,FET,Mechanical,KB04,"No. 8698 (Lot 6296), Zon Perindustrian Bebas, 75350 Batu Berendam, Melaka",2.2305015,102.2567926,6
Texas Instruments Malaysia Sdn. Bhd. (Melaka),FET,Electronics Majoring in Nanotechnology,KB07,"Batu Berendam Free Trade Zone, 75350 Melaka, Malaysia",2.2549007,102.2490697,1
Texas Instruments Malaysia Sdn. Bhd. (Melaka),FET,Electronics majoring in Robotics & Automation,KB05,"Batu Berendam Free Trade Zone, 75350 Melaka, Malaysia",2.2549007,102.2490697,12
Texas Instruments Malaysia Sdn. Bhd. (Melaka),FET,Mechanical,KB04,"Batu Berendam Free Trade Zone, 75350 Melaka, Malaysia",2.2549007,102.2490697,12
Tiara Vision Sdn. Bhd.,FET,Mechanical,KB04,"No. 19-3, Prima Bizwalk Business Park, Jalan Tasik Prima 6/2, Taman Tasik Prima, 47150 Puchong, Selangor D.E. Malaysia, 47150 Selangor, Malaysia",2.9821017,101.6033794,1
TimeLink Technology Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"91, Jalan SP1, Taman Semabok Perdana, 75050 Melaka, Malaysia",2.20072,102.2735551,1
TimeLink Technology Sdn. Bhd.,FET,Mechanical,KB04,"91, Jalan SP1, Taman Semabok Perdana, 75050 Melaka, Malaysia",2.20072,102.2735551,3
Tomahawk Carpentry,FET,Electronics majoring in Robotics & Automation,KB05,"Musaffah Industrial Area M / 44 Abu Dhabi, United Arab Emirates",24.3491467,54.4772917,1
Top Glove Sdn. Bhd.,FET,Electronics Majoring in Nanotechnology,KB07,"Lot 4969, Jalan Teratai, Batu 6 Off Jalan Meru, Klang, 41050 Selangor, Malaysia",3.124157,101.4467337,1
Top Glove Sdn. Bhd. - Factory 22,FET,Electronics majoring in Robotics & Automation,KB05,"FACTORY 22. Lot 4990, Jalan Bunga Raya, 6th Miles, Off Jalan Meru, 41050, Klang, selangor",3.1235282,101.4467797,1
Top Glove Sdn. Bhd. - Factory 22,FET,Mechanical,KB04,"FACTORY 22. Lot 4990, Jalan Bunga Raya, 6th Miles, Off Jalan Meru, 41050, Klang, selangor",3.1235282,101.4467797,1
Toyoshima Corporation (M) Sdn. Bhd.,FET,Mechanical,KB04,"NO. 2585, MK.1, TINGKAT PERUSAHAAN 6,KAWASAN PERUSAHAAN PERAI, PERAI, 13600 PENANG, Malaysia",5.353604,100.4030711,1
Truwater Cooling Towers Sdn. Bhd.,FET,Mechanical,KB04,"Executive Suite 702, Block B, Kelana Jaya Business Centre, 97 Jalan SS7/2, Kelana Jaya, 47301 Petaling Jaya, 47301 Selangor, Malaysia",3.09643,101.5917161,1
UG Global Resources Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Lot 62&63, Lorong Senawang 3/2, Kawasan Preindustrian Senawang, Seremban, 70450 Negeri Sembilan, Malaysia",2.6860207,101.9838228,1
Unisem (M) Bhd.,FET,Mechanical,KB04,"No. 1, Persiaran Pulai Jaya 9, Kaw. Perindustrian Pulai Jaya, Ipoh, 31300 Perak, Malaysia",4.5224837,101.1255436,1
V.S. Industry Berhad,FET,Mechanical,KB04,"PTD 86556, Jln Murni 12, , Murni industrial estate,Senai, 81400 Johor, Malaysia",1.6233092,103.6705803,1
Vishay Semiconductor Malaysia Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No 1710 - 1, Kawasan Perindustrian Krubong, 75250 Melaka, Malaysia",2.290617,102.2425301,4
Vishay Semiconductor Malaysia Sdn. Bhd.,FET,Mechanical,KB04,"No 1710 - 1, Kawasan Perindustrian Krubong, 75250 Melaka, Malaysia",2.290617,102.2425301,3
Vnano Precision Engineering Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"11, Lot 8400, Jalan PK8C, Kawasan Perindustrian Krubong, 75260 Krubong, Malacca",2.290617,102.2425301,3
Vnano Precision Engineering Sdn. Bhd.,FET,Mechanical,KB04,"11, Lot 8400, Jalan PK8C, Kawasan Perindustrian Krubong, 75260 Krubong, Malacca",2.290617,102.2425301,5
Wandel Engineering & Industrial Supplies Sdn. Bhd.,FET,Mechanical,KB04,"No.59, Jalan SME2, SME City, Bandar Indahpura, 81000, Kulai, Johor, Malaysia. No.17, Jalan Satria 16, JB Perdana Business Park, 81300, Skudai, Johor, Malaysia.",1.6430331,103.6084747,3
Wentel Engineering Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No. 11 Jalan Gagah, Kws Perindustrian Larkin, Johor Bahru, 80350 Johor, Malaysia",1.5066866,103.7407734,3
Wentel Engineering Sdn. Bhd.,FET,Mechanical,KB04,"No. 11 Jalan Gagah, Kws Perindustrian Larkin, Johor Bahru, 80350 Johor, Malaysia",1.5066866,103.7407734,3
"Western Digital (Malaysia) Sdn. Bhd., Penang",FET,Mechanical,KB04,Plot 301A Persiaran Cassia Selatan 1 Taman Perindustrian Batu Kawan MK 13 Batu Kawan Seberang Perai Selatan 14100 Penang,5.2293252,100.4565803,1
Winchester Interconnect (M) Sdn. Bhd.,FET,Mechanical,KB04,"No. 1651, Lorong Perusahaan Maju 8,, Prai Industrial Estate, Phase IV, Prai, 13600 Pulau Pinang, Malaysia",5.3369989,100.4210764,1
Winco Precision Engineering (Melaka) Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No, 4, Jalan TP 4, , Kawasan Perindustrian Bukit Rambai, 75260 Melaka, Malaysia",2.2780535,102.178505,3
Winco Precision Engineering (Melaka) Sdn. Bhd.,FET,Mechanical,KB04,"No, 4, Jalan TP 4, , Kawasan Perindustrian Bukit Rambai, 75260 Melaka, Malaysia",2.2780535,102.178505,5
Xinyi Solar (Malaysia) Sdn. Bhd.,FET,Mechanical,KB04,"Plot 23 A & B, Elkay Industrial Park, Lipat Kajang, 77000 Jasin, Melaka, 77000 Melaka, Malaysia",2.273749,102.4430198,1
Yeong Chaur Shing Paper Mill Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"Lot 736, Mukim Tampoi Krubong, Melaka Tengah, 75250 Melaka, Malaysia",2.2830257,102.2354171,1
ZTE (Malaysia) Corporation Sdn. Bhd.,FET,Mechanical,KB04,"Lot 8, Jalan Delima 1/1, Subang HiTech Industrial Park, 40000 Shah Alam, Selangor, Malaysia",3.0685283,101.5675692,1
iRadar Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No. 67 & 69, Jalan Eco 1 Zon Industri Ayer Keroh Baru, Hang Tuah Jaya, 75450, Malacca",2.2316637,102.2820098,4
iRadar Sdn. Bhd.,FET,Electronics majoring in Robotics & Automation,KB05,"No.23-1, Jalan MH 1, Taman Muzaffar Heights, 75450 Melaka, Malaysia",2.2570943,102.2841997,3
iRadar Sdn. Bhd.,FET,Mechanical,KB04,"No. 36, Jalan IMJ, Taman Industri Malim Jaya, 75250 Melaka, Malaysia",2.2653193,102.2223875,1
iRadar Sdn. Bhd.,FET,Mechanical,KB04,"No.23-1, Jalan MH 1, Taman Muzaffar Heights, 75450 Melaka, Malaysia",2.2570943,102.2841997,3
ACHIK SDN BHD,FCM,3D Modelling & Animation,MD04,"220, Jalan Negara 2 53100 Kuala Lumpur",3.209463,101.7500069,2
ACT 2 PICTURES SDN BHD,FCM,Creative Multimedia,MD07,"B-06, 06, Jalan 19/1, Dataran 3 Dua, 46300 Petaling Jaya, Selangor",3.1134781,101.6284904,2
"ADEPT,MMU",FCM,Advertising Design,MB09,"Persiaran Multimedia, 63100 Cyberjaya, Selangor",2.9237915,101.661545,1
"ADEPT,MMU",FCM,Animation & Visual Effects,MB13,"Persiaran Multimedia, 63100 Cyberjaya, Selangor",2.9237915,101.661545,3
"ADEPT,MMU",FCM,3D Modelling & Animation,MD04,"Persiaran Multimedia, 63100 Cyberjaya, Selangor",2.9237915,101.661545,1
ADS Global SSO SDN BHD,FCM,Advertising Design,MB09,"2nd Floor, No. 39B, Jalan, Jalan SS 21/37, Damansara Utama, 47400 Petaling Jaya, Selangor",3.13619,101.623653,1
ADTICLES SDN BHD,FCM,Virtual Reality,MB06,"B-9-3A Gateway Kiaramas, No.1, Jalan Desa Kiara, 50480,Kuala Lumpur,Wilayah Persekutuan,Malaysia",3.1657975,101.6462501,3
ADTICLES SDN BHD,FCM,Creative Multimedia,MD07,"B-9-3A Gateway Kiaramas, No.1, Jalan Desa Kiara, 50480,Kuala Lumpur,Wilayah Persekutuan,Malaysia",3.1657975,101.6462501,2
ALDERCY SHARED SERVICE SDN BHD,FCM,Creative Multimedia,MD07,"B-2,3 1 MKH AVENUE, 3, Jalan Jelok 6, 43000 Kajang, Selangor",2.9912,101.7942769,2
ALPRO Pharmacy Bandar Puteri Puchong,FCM,Creative Multimedia,MD07,"26G, Jalan Puteri 1/2, Bandar Puteri, 47100 Puchong, Selangor",3.0265621,101.6159805,1
ALUNAN ASAS SDN. BHD.,FCM,Creative Multimedia,MD07,"131a, Jalan Kenari 23a, Bandar Puchong Jaya, 47100 Puchong, Selangor",3.0440446,101.623093,1
AQ Wise,FCM,Animation,MB11,"34, Jln Kg Tengah 27/48, Tmn, Taman Bunga Negara, 40400 Shah Alam, Selangor",3.0170903,101.5659074,2
AQ Wise,FCM,3D Modelling & Animation,MD04,"34, Jln Kg Tengah 27/48, Tmn, Taman Bunga Negara, 40400 Shah Alam, Selangor",3.0170903,101.5659074,1
ARISE Consulting Sdn Bhd,FCM,Creative Multimedia,MD07,"Binjai 8,27-2,2, Lorong Binjai,Kuala Lumpur,50450 Kuala Lumpur,",3.1587078,101.7175204,1
ARISSA DIGITAL SDN BHD,FCM,Creative Multimedia,MD07,"No. 42A, Lorong Perak,Pusat Bandar Melawati,Taman Melawati,53100 Kuala Lumpur,Selangor Darul Ehsan,Malaysia",3.2102021,101.7521915,2
ASTATICA SDN BHD,FCM,Visual Effects,MB12,"18, Jln SS 1/22, Kampung Tunku, 46100 Petaling Jaya, Selangor",3.1030622,101.617389,2
ASTATICA SDN BHD,FCM,3D Modelling & Animation,MD04,"18, Jln SS 1/22, Kampung Tunku, 46100 Petaling Jaya, Selangor",3.1030622,101.617389,1
AXRAIL,FCM,Advertising Design,MB09,"Level 2.08, Menara MBMR,No.1 Jalan Syed Putra,58000 Kuala Lumpur.",3.1210239,101.6791762,2
AZN Empire Sdn Bhd,FCM,Creative Multimedia,MD07,"Wanazyana Enterprise, No.15, Lorong Kempadang Utama Astaka Village, Kampung Peramu, Kuantan, Pahang, 26060, Malaysia",3.7722059,103.3146101,1
